,Name,Price,Sold_out,Location
131,🔥ราคาพิเศษ🔥ไฮโคล่าลูกอมอัดเม็ดขนมฮิต ทุบก่อนกิน พ่นควัน เเพ็ค( 24 ซอง ) เเผงเเขวน✅,22.0,14000.0,จังหวัดสุพรรณบุรี
132,[4.4 โค้ด 44FMCG120 ลด12%]🎉พร้อมส่ง🎉Hershey's Moji cookei เฮอร์ชี่โมจิ คุ๊กกี้ ขนมเกาหลี คุ๊กกี้นุ่มสอดไส้ โมจิ อร่อย สไ,165.0,459.0,จังหวัดระยอง
133,NEW‼️ขนมยอดฮิต Black cookies คุกกี้ดับเบิ้ลช็อคโกแลต มี 2 ไส้ ดาร์คช็อค ไวท์ช็อค 9 ชิ้น พร้อมส่ง❤️,99.0,202.0,จังหวัดกรุงเทพมหานคร
134,รสเผ็ดเป็ดคอ ขนมรสหมาล่า 42g 亲零嘴 风干鸭脖,18.0,127000.0,จังหวัดสมุทรปราการ
135,(哈根达斯冰淇淋桶 ) Highgen-Dass ไอติมแท่งกรอบ ขนมไอศกรีมสอดไส้บิสกิต [ถูกที่สุด พร้อมส่ง] มี3 รสชาติ,75.0,346.0,จังหวัดกรุงเทพมหานคร
136,ขนมลา ขนมลาแผ่นนิ่ม ขนมพื้นบ้านนครศรีธรรมราช ของดีภาคใต้ ทำสดใหม่ทุกวัน มีบริการเก็บเงินปลายทาง,37.0,173.0,จังหวัดนครศรีธรรมราช
137,ขนมยุค90ขนมโบราณขนมหาทานยากยิ้ม ยิ้มขนมปังจิ้มครีมรสโกโก้2บ.แพค12ซอง,25.0,143.0,จังหวัดพิษณุโลก
138,ขนมโบราณยุค90ทุกอย่าง10บาท #พร้อมส่ง,10.0,42000.0,จังหวัดสมุทรปราการ
139,คุ้มสุดคุ้ม กล่องสุ่มขนมนำเข้าจากประเทศจีนพรีเมี่ยม🍪🍰,99.0,3.0,จังหวัดกรุงเทพมหานคร
140,"ช็อกบอลวาลา,ขนมสุดฮิต,ไส้เน้นๆอร่อยสุดๆ",15.0,519.0,จังหวัดเชียงราย
141,"ขนมลูกเต๋าไส้ถั่วสูตรโบราณ,ขนมลูกเต๋า แพ็ค 10 ชิ้น,ขนมอร่อยเมืองเพชรบุรี",35.0,129000.0,จังหวัดเพชรบุรี
142,Choco&cofee บิสกิต ขนมยุค90,49.0,28000.0,จังหวัดสงขลา
143,ชีสอ๊ะห์ 🧀ahh cheese nabati ขนมข้าวโพดอบกรอบเคลือบชีสสอดใส้ชีส อ๊ะห์ AHH CHEESE ข้าวโพดอบกรอบชีส ahh ข้าวโพดอบกรอบรสชีส,45.0,780.0,จังหวัดสงขลา
144,ขนมดังบนอินเทอร์เน็ต คุกกี้ป๊อปปิ้ง บิสกิตลูกเล็ก นุ่มกรอบและสอดไส้ด้วยช็อกโกแลต 3 รสชาติ 爆浆曲奇小丸子,6.0,491.0,จังหวัดปทุมธานี
145,ถูกสุด‼️ ข้าวซอยตัด ตรา99 (6รส) ขนมของฝากภาคเหนือ ส่งตรงจากโรงงาน,23.0,892.0,จังหวัดลำพูน
146,American Candy & Snacks Mystery Box ขนม usa,200.0,24.0,จังหวัดกรุงเทพมหานคร
147,evephneney ช็อคโก้บอลลาวา ลาวา ช็อก สอดไส้ ช็อคโกแลตสอดไส้นม เข้มข้นลงตัวฝุดๆ ขนมของคนดัง ✔️300g,75.0,35000.0,จังหวัดกรุงเทพมหานคร
148,พร้อมส่ง‼️ขนมเบื้องแยกเครื่อง กระต่ายขนมเบื้องDIY  ครีมแน่น กรอบนาน หวานน้อย,40.0,71000.0,จังหวัดกรุงเทพมหานคร
149,(แบ่งขาย) ขนมชีสบอล/ซุปเปอริง ขนาด 14 กรัม,5.0,162000.0,จังหวัดสงขลา
150,180 ชิ้น ขนมถุงเสือ ขนมหมู ขนมหมูสุ่ม ถุงขนมสุ่มหมู ถุงสุ่มขนม ขนมถุงหมูพิมรี่พาย ของขวัญ,230.0,14.0,จังหวัดระยอง
151,ขนม SquidGame แกะน้ำตาล #แกะเพลินแกะสนุก#พร้อมจัดส่งทุกวัน,33.0,77.0,จังหวัดนนทบุรี
152,ขนมปี๊บแบ่ง ขนมสร้างรายได้ ให้ปริมาณขนมเยอะ ราคาถูก คละได้ 🔥 มีขนมมากกว่าในรูป กดดูในตัวเลือกสินค้าได้เลยค่ะ,12.0,675.0,จังหวัดสงขลา
153,🎉พร้อมส่ง🍪บีสกิตหมีมินิ🐻เทดดี้แสนอร่อย😋แบ่งขาย ขั้นต่ำ5ห่อ🍬แพคถุงซีลน่ารัก🔆ของว่าง🎉ขนม🥯ของขวัญ🍫บีสกิตเนยนม 🍩บีสกิตช็อกโก,1.0,228000.0,จังหวัดปทุมธานี
154,Imperial อิมพีเรียล บัตเตอร์คุกกี้ สูตรเดนมาร์ก (กระป๋องเตี้ย) 200 ก. (ขนมของขวัญ),76.0,400.0,จังหวัดสมุทรปราการ
155,พร้อมส่ง！！ของแท้！！ ปลอดภัย100% ขนมทำเอง DIY ขนมDIY เสริมสมาธิ เสริมจิตนาการ ของเล่นกินได้ อร่อย สนุก มีราคาส่ง,86.0,465.0,จังหวัดกรุงเทพมหานคร
156,🚨 1 ชิ้น Ahh ขนมข้าวโพดอบกรอบ ชีสแท่ง เคลือบชีส สอดไส้ชีส เคลือบช็อกโกแลต ขนมชีส ชีสแท่ง ข้าวโพดชีส ขนมมาเลย์ ช็อกโกแลต,3.0,305.0,จังหวัดกรุงเทพมหานคร
157,เบงเบง เวเฟอร์เคลือบ ขนาด 300/264 กรัม (กล่องx12ซอง) เลือกรสชาติได้ (ขนม),49.0,44.0,จังหวัดฉะเชิงเทรา
158,พร้อมส่ง ขนมมันหนึบ มันหวาน มันม่วงหนึบ ถุงใหญ่ขนาด500g📌📌,69.0,92.0,จังหวัดกรุงเทพมหานคร
159,ขนมผูกรักไส้ปลาทรงเครื่อง (120 กรัม) กรอบ อร่อย,33.0,78000.0,จังหวัดสตูล
160,ขนมเส้นหรือล่าเถียว พร้อมทาน(卫龙亲嘴烧、辣条) #พร้อมส่ง# ล่าเถียวเป็นขนมยอดฮิตจากจีน เหมาะสำหรับทานเป็นของว่างหรือกับแกล้ม,5.0,16000.0,จังหวัดกรุงเทพมหานคร
161,"กล่องสุ่มขนม 9DIAMOND📦 ( ไซส์ S,M,L,XL )",99.0,183.0,จังหวัดขอนแก่น
162,ขนม แครกเกอร์ มอลคิสท์ บิสกิต Malkist 18 กรัม * 24 ชิ้น บาบิคิว สาหร่าย ออริจินอล,46.0,86.0,จังหวัดเชียงใหม่
163,เนยกรอบ 5รสชาติ ขนมเนยกรอบ(11-12ชิ้น),20.0,284.0,จังหวัดปทุมธานี
164,🍦 ขนมไอติมโคนช็อกโกแลต 3 รสชาติ  Chocolate vanila และ Strawberry สอดไส้โอริโอ้ สินค้ามาใหม่ต้องลอง อร่อย แน่นอน 🍦,72.0,88000.0,จังหวัดสงขลา
165,ขนมโอ๊ตอัดแท่ง 👉 OAT CHOCO 80g ขนมข้าวโอ๊ตอัดแท่ง(Twin Fish) อร่อยกรุบกรอบ ขนมข้าวโอ๊ตอัดแท่ง ขนมข้าวโอ้ตธัญพืชอัดแท่ง,25.0,159.0,จังหวัดสงขลา
166,Lot ล่าสุด11/ 2022 Nims crispy Choco tub  นำเข้ามาเลเซีย ขนมเคลือบชอคโกแลต ขนมทานเล่น ชอคโก้คริสปี้,85.0,66000.0,จังหวัดสงขลา
